,기온150CM_1,풍향300CM_1,습도150CM_1,토양수분10CM_1,일사량_1,기온150CM_2,풍향300CM_2,습도150CM_2,일사량_2,기온150CM_3,풍향300CM_3,습도150CM_3,일사량_3,기온150CM_4,풍향300CM_4,습도150CM_4,일사량_4,지역
64,4.533333333333333,128.93333333333334,57.75555555555555,32.7,12.766666666666667,17.89010989010989,187.04395604395606,70.8021978021978,17.582417582417584,23.16304347826087,185.6086956521739,82.6195652173913,15.91304347826087,10.630434782608695,139.7173913043478,72.22826086956522,9.391304347826088,7
65,4.131868131868132,126.83516483516483,56.65934065934066,32.7032967032967,11.912087912087912,18.494505494505493,158.5934065934066,71.51648351648352,18.417582417582416,24.217391304347824,193.2391304347826,85.8586956521739,15.130434782608695,10.5,136.7173913043478,72.27173913043478,8.793478260869565,7
66,4.666666666666667,135.1,56.022222222222226,33.96666666666667,12.844444444444445,19.12087912087912,167.41758241758242,65.72527472527473,20.593406593406595,24.532608695652176,176.79347826086956,82.40217391304348,15.228260869565217,8.869565217391305,136.77173913043478,62.47826086956522,10.228260869565217,7
67,3.7666666666666666,136.1888888888889,54.44444444444444,29.866666666666667,12.655555555555555,18.63736263736264,166.02197802197801,70.96703296703296,17.52747252747253,24.945652173913043,180.56521739130434,84.72826086956522,15.402173913043478,8.978260869565217,200.8804347826087,67.80434782608695,10.467391304347826,7
68,5.787666666666667,237.4285555555555,53.531555555555556,30.167,12.711222222222222,18.040989010989012,159.32296703296703,68.31978021978023,19.075384615384618,24.58804347826088,147.66760869565215,86.95695652173913,14.681195652173912,10.618152173913042,220.34054347826088,71.50597826086957,9.935108695652175,7
69,6.265384615384618,222.75967032967034,65.55296703296705,31.76164835164836,11.933626373626371,17.954505494505494,164.19714285714286,70.75802197802199,19.563956043956047,23.485869565217396,154.3429347826087,90.21532608695654,13.174347826086956,9.285869565217393,237.27652173913046,62.8479347826087,10.976521739130435,7
70,9.67,240.55666666666664,82.45,20.016666666666666,1.03,6.6933333333333325,129.01333333333332,78.22666666666667,1.0566666666666669,9.333333333333334,183.23000000000002,65.13666666666667,1.04,6.45,206.2966666666667,72.81666666666666,1.0566666666666666,8
71,1.4100000000000001,194.7733333333333,67.96666666666667,21.74666666666667,0.9766666666666666,20.811764705882354,154.07382352941178,78.37323529411765,15.728823529411764,24.346631578947367,181.92042105263155,84.14136842105263,14.775473684210526,6.685789473684212,189.0697894736842,74.13126315789474,10.121894736842105,8
72,3.077777777777778,193.57777777777778,65.5111111111111,19.166666666666668,12.511111111111111,18.197802197802197,190.14285714285714,72.31868131868131,18.406593406593405,25.880434782608695,188.9891304347826,84.82608695652173,15.858695652173912,8.456521739130435,172.82608695652175,76.53260869565217,9.51086956521739,8
73,4.311111111111111,167.2888888888889,67.07777777777778,30.344444444444445,10.855555555555556,18.78021978021978,177.74725274725276,71.64835164835165,17.934065934065934,23.434782608695652,160.04347826086956,87.8913043478261,14.16304347826087,8.0,167.94565217391303,78.3695652173913,10.706521739130435,8
74,3.922222222222222,213.3,67.1,32.05555555555556,12.822222222222223,18.252747252747252,186.34065934065933,75.7032967032967,17.043956043956044,23.32608695652174,167.3913043478261,86.3586956521739,15.76086956521739,9.967391304347826,179.67391304347825,82.01086956521739,9.847826086956522,8
75,3.6263736263736264,209.83516483516485,68.74725274725274,31.824175824175825,12.307692307692308,19.01098901098901,189.5934065934066,75.10989010989012,17.373626373626372,24.641304347826086,155.59782608695653,86.5,14.945652173913043,8.456521739130435,154.3586956521739,81.1086956521739,8.934782608695652,8
76,3.1555555555555554,215.23333333333332,63.922222222222224,30.211111111111112,13.28888888888889,18.53846153846154,218.14285714285714,68.13186813186813,18.747252747252748,24.16304347826087,168.94565217391303,86.82608695652173,14.826086956521738,6.956521739130435,179.19565217391303,74.41304347826087,9.956521739130435,8
77,2.2555555555555555,201.93333333333334,66.23333333333333,29.766666666666666,11.755555555555556,18.24175824175824,191.86813186813185,77.06593406593407,16.076923076923077,24.66304347826087,154.8804347826087,87.16304347826087,13.380434782608695,6.826086956521739,161.68478260869566,79.06521739130434,8.815217391304348,8
78,3.6763333333333335,197.9188888888889,66.95088888888888,31.220999999999993,10.621999999999998,17.704945054945057,187.763956043956,73.2621978021978,6.337912087912087,24.18184782608696,158.75141304347827,90.39750000000002,0.7180434782608696,8.449673913043478,151.83978260869569,82.0411956521739,0.9191304347826086,8
79,4.900659340659341,181.18549450549452,73.69472527472527,30.930989010989013,0.8474725274725273,17.75142857142857,195.17714285714288,73.7820879120879,0.8136263736263736,23.29326086956521,155.49086956521742,92.63076086956521,0.8445652173913045,7.303804347826087,179.91630434782607,73.57,0.9789130434782609,8
80,14.176666666666668,121.72666666666667,71.84333333333333,24.796666666666667,10.543333333333333,13.786666666666667,115.86000000000001,68.16333333333334,11.43,13.719999999999999,117.99333333333334,66.60333333333334,11.953333333333333,11.536666666666667,98.12666666666667,67.70666666666666,12.87,9
81,7.3933333333333335,92.26666666666665,59.163333333333334,24.38,8.866666666666667,7.3500000000000005,93.25333333333333,60.77333333333333,10.316666666666666,7.773333333333333,95.47666666666667,66.27333333333333,7.5566666666666675,9.373333333333333,91.54333333333334,63.919999999999995,5.696666666666666,9
82,2.7835568902498697,196.78562270907412,67.76691387539117,30.40809547422589,11.550978253322366,16.858402965257472,190.96269935801075,71.7964097839004,17.195053684177438,22.990431926420076,173.6820170019005,82.917195138366,14.075161809313997,6.9375,180.2590696873565,60.46875,9.249460990634605,9
83,5.903614457831325,165.65714285714284,66.24096385542168,20.313253012048193,0.5180722891566265,18.205128205128204,173.75641025641025,72.17948717948718,15.948717948717949,23.454545454545453,150.0340909090909,79.51136363636364,12.818181818181818,11.98913043478261,163.20652173913044,59.83695652173913,9.945652173913043,9
84,6.611111111111111,178.5,30.855555555555554,22.288888888888888,10.311111111111112,17.032967032967033,169.17582417582418,73.06593406593407,16.791208791208792,24.0,148.1086956521739,68.84782608695652,16.597826086956523,13.271739130434783,164.17391304347825,66.22826086956522,9.076086956521738,9
85,6.56043956043956,176.69230769230768,66.6043956043956,24.835164835164836,9.648351648351648,18.021978021978022,173.5054945054945,82.0,15.692307692307692,25.67391304347826,149.9891304347826,83.46739130434783,15.630434782608695,13.195652173913043,137.66304347826087,75.84782608695652,8.282608695652174,9
86,6.5777777777777775,151.66666666666666,65.32222222222222,27.211111111111112,11.044444444444444,17.813186813186814,164.2967032967033,74.1978021978022,18.0989010989011,24.418181818181818,142.8909090909091,79.0909090909091,14.309090909090909,10.16,157.92,66.96,6.66,9
87,6.288888888888889,160.0888888888889,70.22222222222223,28.844444444444445,10.511111111111111,18.21978021978022,168.97802197802199,79.01098901098901,17.53846153846154,26.17391304347826,148.6086956521739,79.18478260869566,20.07608695652174,12.032608695652174,139.45652173913044,70.48913043478261,9.391304347826088,9
88,6.9542222222222225,148.67466666666667,68.101,28.988555555555553,10.789,17.33582417582418,159.42560439560438,73.9098901098901,19.235824175824177,24.564186046511622,131.76372093023252,85.5913953488372,14.348139534883721,13.273369565217392,118.26793478260868,71.9261956521739,9.549782608695653,9
89,8.53407894736842,133.3498684210526,71.06302631578947,30.006184210526314,10.199736842105262,15.090769230769231,145.53076923076927,72.2423076923077,19.244615384615383,24.14695652173913,146.18304347826086,88.34619565217392,14.947717391304348,12.117717391304348,111.23999999999998,68.54282608695652,9.946195652173914,9
